"","X","W","Y","Y0","Y1"
"9662",58,0,0.283406859301437,0.283406859301437,0.433560173902642
"4208",56,0,0.591939810525576,0.591939810525576,0.584652281457583
"6840",60,1,0.0604632811537312,-0.448314956182606,0.0604632811537312
"5533",52,1,1.04753175218558,0.581760199838426,1.04753175218558
"9812",56,1,0.53770285663939,0.0132349868488978,0.53770285663939
"8660",52,0,1.0099677685935,1.0099677685935,0.877306307960477
"3105",60,1,0.0775479710576623,-0.146881658257731,0.0775479710576623
"5341",54,0,0.850470875437049,0.850470875437049,0.801146302975679
"3460",50,1,1.17672683465478,0.723663416700598,1.17672683465478
"8598",60,1,0.506859186823059,-0.287570955293922,0.506859186823059
"3239",60,0,0.480027395095202,0.480027395095202,0.031730253732598
"3161",50,0,0.860932900562134,0.860932900562134,0.881423122814623
"5343",54,0,0.692269899828268,0.692269899828268,0.340142786038643
"9040",56,0,-0.048125300584475,-0.048125300584475,0.930912601069661
"1907",56,0,-0.0595381601241428,-0.0595381601241428,0.815456217691381
"8193",58,1,0.725332614358012,-0.0979453829038223,0.725332614358012
"9121",56,0,0.892074918289564,0.892074918289564,0.291354561405619
"1344",52,0,1.315102564449,1.315102564449,0.609317802092769
"5578",60,1,0.174583745216872,0.244925165492341,0.174583745216872
"9092",58,0,0.376419224620515,0.376419224620515,0.903266120141579
"1616",58,0,0.346606167368048,0.346606167368048,0.499211254636246
"4221",52,0,1.25627780135786,1.25627780135786,0.514471092856629
"8891",54,0,0.484470482336423,0.484470482336423,0.556514915076605
"2554",58,0,0.420739450882164,0.420739450882164,0.515554151344299
"6460",52,0,1.41547271832593,1.41547271832593,1.31545697431946
"7235",54,0,0.412136766437853,0.412136766437853,0.530504424115893
"2202",60,0,-0.0543906130742593,-0.0543906130742593,0.782185611749299
"9464",54,0,0.421549235802483,0.421549235802483,0.682462579905146
"451",60,1,0.949573790571342,0.265843830713034,0.949573790571342
"9932",52,0,0.664357713700403,0.664357713700403,1.25769246479077
"5778",56,0,0.148064805272332,0.148064805272332,-0.107874317617863
"8613",58,1,0.590252637569881,0.0289249824804884,0.590252637569881
"437",58,0,0.00777712715718454,0.00777712715718454,0.527564496981174
"7732",56,0,-0.0573201169023556,-0.0573201169023556,1.03909197288919
"4226",50,0,1.06290533313479,1.06290533313479,0.488141065806674
"2714",56,0,0.368350785670801,0.368350785670801,0.49749290508652
"8224",52,0,0.729136824657661,0.729136824657661,0.503930458256671
"8386",54,1,0.661657174090361,0.984198531249729,0.661657174090361
"1563",58,0,0.148497707237363,0.148497707237363,0.400770510817991
"8825",52,0,0.939712268115766,0.939712268115766,0.846385157123969
"374",52,0,0.849907605275288,0.849907605275288,0.956403611151609
"519",54,0,0.530399843017944,0.530399843017944,0.71439691118626
"6385",56,0,0.396634212055507,0.396634212055507,1.08900050428011
"1544",58,1,0.370853638864632,0.533535291830797,0.370853638864632
"7328",50,0,1.03254004360973,1.03254004360973,0.725255212651331
"9882",52,0,1.15301580710539,1.15301580710539,0.853021757206785
"8337",56,0,0.28345922489835,0.28345922489835,0.548993314577492
"8575",56,0,0.534459448062622,0.534459448062622,0.403940810836114
"385",52,0,0.810845035681359,0.810845035681359,0.972083993295091
"1365",56,0,0.596580490578391,0.596580490578391,0.705115940488916
"3960",58,0,0.261437690372154,0.261437690372154,0.64598949371999
"3998",52,0,0.939632840832695,0.939632840832695,0.948865003183073
"26",54,0,0.520735840144904,0.520735840144904,0.77264918195744
"5714",50,1,1.2773137214744,1.30311449401974,1.2773137214744
"8569",52,0,0.856822639080024,0.856822639080024,0.744728655832594
"2464",54,0,0.312825581112001,0.312825581112001,0.949748990487806
"1955",56,0,0.117133230805034,0.117133230805034,0.415293022225514
"1483",50,0,1.24673589244661,1.24673589244661,1.07812203004794
"1518",54,0,0.499763683365735,0.499763683365735,0.779864851571851
"8965",56,0,-0.156251406436394,-0.156251406436394,0.656516861792239
"653",54,0,0.690187891414202,0.690187891414202,0.218590889925536
"3743",54,0,0.554636395951444,0.554636395951444,0.752561081137613
"4566",60,1,0.343804420876842,0.0223495474438559,0.343804420876842
"5754",54,0,0.25918087796566,0.25918087796566,1.19760036657022
"3708",52,0,0.817840264810551,0.817840264810551,0.744425545911938
"8233",50,0,1.34323008993353,1.34323008993353,0.797423850364072
"6772",54,0,0.252192152619172,0.252192152619172,0.44813834935035
"6075",54,1,1.00232182987371,0.735027378114287,1.00232182987371
"8533",52,1,0.000504961597313502,1.30491800832636,0.000504961597313502
"6778",58,1,0.655787553775162,0.515014601075384,0.655787553775162
"2539",60,1,0.46549059204868,-0.266450190372319,0.46549059204868
"166",54,1,0.754976438601607,0.939121497281105,0.754976438601607
"9637",56,0,0.47848803731086,0.47848803731086,0.9031516849848
"422",56,1,0.564779100560659,0.400335114038572,0.564779100560659
"6507",58,0,-0.145169866247489,-0.145169866247489,0.495276516516121
"8307",52,0,0.373902481132549,0.373902481132549,0.865617221812822
"1024",58,0,0.100985911834957,0.100985911834957,0.712305606197482
"7858",52,0,0.628187821463202,0.628187821463202,1.11963122118055
"6712",56,0,0.311546605488624,0.311546605488624,0.495840513988627
"6283",58,1,0.510066080592206,0.274017468048135,0.510066080592206
"9676",52,0,1.12353355499061,1.12353355499061,0.944588830527404
"9590",56,1,0.573041559759886,-0.0554252305868347,0.573041559759886
"3295",52,1,1.12420619295835,0.858882779540749,1.12420619295835
"3694",52,0,0.989392684511602,0.989392684511602,0.748178649294984
"8816",58,0,0.272687555440221,0.272687555440221,0.232839485545574
"6816",58,1,0.518806107646001,-0.111998265912025,0.518806107646001
"8358",54,0,0.75518259133555,0.75518259133555,0.645942768158848
"7151",56,0,0.226706220278004,0.226706220278004,0.286821822975082
"455",50,0,0.631726026095497,0.631726026095497,1.23360390194002
"7343",56,0,0.111348151264825,0.111348151264825,0.82681769776141
"629",54,0,0.575490564940213,0.575490564940213,0.78445934849864
"4608",56,0,0.367557149091822,0.367557149091822,0.173566820110059
"9918",58,0,0.326215871014635,0.326215871014635,1.10483432413304
"5101",58,0,-0.0775439027000383,-0.0775439027000383,0.555840350408177
"8375",60,1,0.295518745654811,0.18839968724614,0.295518745654811
"2059",58,0,-0.443514340948282,-0.443514340948282,0.659474726964004
"7999",52,0,0.526112067933503,0.526112067933503,0.509637671019503
"3349",52,0,1.28251745954376,1.28251745954376,0.78509346298867
"2134",58,0,0.23006747095816,0.23006747095816,1.08449463049562
"1952",52,1,0.790705374977936,1.02668472657681,0.790705374977936
"6352",56,1,0.473907515042544,0.254861472850181,0.473907515042544
"6728",58,1,0.846389710919676,0.136599913687652,0.846389710919676
"4301",54,1,0.399132437535851,0.559842857921861,0.399132437535851
"5987",58,0,0.184673475677332,0.184673475677332,0.449796046122489
"2082",56,0,0.143416721371275,0.143416721371275,0.820552040633939
"1383",54,1,0.850262781880244,1.03690726178692,0.850262781880244
"3361",54,0,0.971116198428689,0.971116198428689,0.820400164660309
"1008",56,0,0.397715390614971,0.397715390614971,0.305214734261506
"8454",60,0,0.185890330302416,0.185890330302416,0.310665811600697
"3750",54,0,0.561367935172355,0.561367935172355,0.525742542994265
"6933",54,1,0.69485404426658,0.305594940614055,0.69485404426658
"2088",56,0,0.295900348645388,0.295900348645388,0.289503750434177
"11",52,1,1.03978834483069,0.887730241018697,1.03978834483069
"4680",60,0,0.0825351735555153,0.0825351735555153,0.467348142735837
"9742",54,0,0.855574688161072,0.855574688161072,0.40777445963047
"2219",58,1,0.522300442243459,-0.00592283297437968,0.522300442243459
"4844",58,0,0.206566162820283,0.206566162820283,0.482736779103437
"4825",50,1,1.08967592600648,0.969821371802082,1.08967592600648
"8880",52,0,1.13953638922311,1.13953638922311,0.552668169170252
"8759",58,1,0.862332949774544,0.427410797681979,0.862332949774544
"8407",50,0,0.665579221790065,0.665579221790065,1.22445657410595
"6623",60,0,-0.163565751810912,-0.163565751810912,1.1250490976049
"5090",58,0,0.0570116272148186,0.0570116272148186,0.00932153501454769
"5248",54,0,0.417726056569453,0.417726056569453,0.603723526673738
"5005",54,1,0.866024675150576,0.40229981323219,0.866024675150576
"4832",56,1,0.666864649152204,0.530632382993924,0.666864649152204
"612",54,1,0.68426128831497,0.700572050819841,0.68426128831497
"9518",54,0,0.682209094746758,0.682209094746758,0.529382358427169
"66",52,1,0.819079174335066,0.573637119250363,0.819079174335066
"3465",52,0,0.467918206195112,0.467918206195112,1.08316451722289
"6574",54,1,0.6876701371364,0.302220503222431,0.6876701371364
"2182",58,0,0.072913385825499,0.072913385825499,0.282450960647607
"1494",56,0,0.312947198848695,0.312947198848695,0.237795578806878
"4689",54,0,0.332036865306134,0.332036865306134,0.884949561836993
"2825",54,0,0.428303890207096,0.428303890207096,0.331621980897031
"9266",54,0,0.542346616869663,0.542346616869663,1.06571361167206
"1946",50,1,0.693285723967049,0.722799143974102,0.693285723967049
"8154",58,0,0.256369669734516,0.256369669734516,0.743346933973871
"5367",56,0,0.684965105194461,0.684965105194461,0.62534862526127
"8531",52,1,0.314852379327496,0.501228259792542,0.314852379327496
"3866",52,0,0.863096089196834,0.863096089196834,0.883836047543167
"4318",54,0,0.582305693525905,0.582305693525905,0.468574522975344
"1223",56,1,0.679847305489423,0.6022519076047,0.679847305489423
"6659",52,1,0.922248912814794,0.455778446841091,0.922248912814794
"5262",52,0,0.721945623961218,0.721945623961218,0.81259908194583
"1954",54,1,0.752840593353703,0.813306524935349,0.752840593353703
"1778",50,1,0.783193713372203,0.911699027988397,0.783193713372203
"5977",54,1,0.892993666909601,0.648137638477382,0.892993666909601
"6269",58,0,-0.319596311530976,-0.319596311530976,0.699667445453356
"6742",58,0,0.068344779696433,0.068344779696433,0.249781575984539
"8406",58,0,0.379964751695751,0.379964751695751,0.444150202590783
"552",56,0,0.259484599509065,0.259484599509065,0.562777788163871
"5475",52,0,1.11130176201836,1.11130176201836,0.649651037456999
"6799",58,1,0.826054894141799,-0.0116387109322891,0.826054894141799
"3674",60,0,-0.199001179768737,-0.199001179768737,0.985258675805361
"2368",56,0,0.158856354761978,0.158856354761978,0.645289220611777
"3899",56,1,0.711731598763222,0.169999782554624,0.711731598763222
"8531.1",52,1,0.314852379327496,0.501228259792542,0.314852379327496
"2999",52,0,0.703414615773508,0.703414615773508,0.553116548548604
"4111",54,0,0.713291804167196,0.713291804167196,0.60562845763765
"7179",52,0,0.356628820216685,0.356628820216685,1.11862649575106
"2573",56,0,0.356377776355334,0.356377776355334,0.907996661837012
"9863",54,0,0.59402977408867,0.59402977408867,0.412634581227482
"4452",60,1,0.427456520738237,0.0183368142978752,0.427456520738237
"8177",58,0,0.106083004219189,0.106083004219189,0.448392275207429
"9147",60,0,-0.256164392564946,-0.256164392564946,0.586624726860561
"5746",58,0,-0.160588297739999,-0.160588297739999,0.48124494786076
"5460",58,1,0.398036268347851,0.0659882580700542,0.398036268347851
"2902",52,0,1.25707332690132,1.25707332690132,0.989980935999182
"7461",56,0,0.429350934123977,0.429350934123977,0.55844026654499
"9834",54,0,0.548477574799527,0.548477574799527,0.738002394493626
"4135",56,0,0.674944125627466,0.674944125627466,0.371790359375033
"9697",60,1,0.731177095325858,0.213000822115296,0.731177095325858
"9223",60,0,-0.272876088731872,-0.272876088731872,0.811982474935506
"9829",58,1,0.223918285988648,0.200039934669956,0.223918285988648
"8079",56,1,0.370302053399169,0.420356197238578,0.370302053399169
"1143",58,1,0.335560458796506,0.495650971029215,0.335560458796506
"6297",60,1,0.402744780185522,0.147428922593246,0.402744780185522
"1713",52,0,0.752801616089707,0.752801616089707,0.812060837775093
"9989",50,0,1.01373871857059,1.01373871857059,0.926926313057372
"5782",58,0,0.206055072128219,0.206055072128219,0.552106800641219
"5942",54,0,0.57306245129736,0.57306245129736,0.257553746735589
"8043",52,0,0.551235424344056,0.551235424344056,0.658613249988829
"2057",50,0,0.660024001015471,0.660024001015471,0.970656129249296
"6243",54,0,0.326401310829631,0.326401310829631,0.874477191145429
"5400",52,0,0.904750579095374,0.904750579095374,0.862370369926684
"1551",52,0,1.29046579611966,1.29046579611966,0.717214102887012
"7343.1",56,0,0.111348151264825,0.111348151264825,0.82681769776141
"6167",58,1,0.220028673313463,0.428324326675673,0.220028673313463
"2350",58,1,0.425045641273223,0.0862636119647017,0.425045641273223
"9595",56,1,0.323212018626693,0.246617487021205,0.323212018626693
"8038",60,0,-0.404603252061733,-0.404603252061733,0.22975714089899
"5184",52,0,0.899336824823963,0.899336824823963,0.947405479278222
"1128",54,0,0.444544876605396,0.444544876605396,0.401164518582267
"905",52,0,0.925130823861221,0.925130823861221,0.972861707427475
"1674",52,1,0.67046030928732,0.318390114640887,0.67046030928732
"3045",60,1,0.582557782122905,0.0609344856318309,0.582557782122905
"5916",60,0,-0.180706063943524,-0.180706063943524,0.746317572695725
"7115",60,1,0.413414635569012,-0.0166890173995056,0.413414635569012
"677",54,0,0.292749599652138,0.292749599652138,0.600717490522779
"4683",58,0,-0.185775738630787,-0.185775738630787,0.230190332304407
"7023",60,1,0.511712991731512,-0.117991933525133,0.511712991731512
"986",54,0,0.836564389979238,0.836564389979238,0.483695046235147
"3388",54,1,0.312640973337434,0.554325505335962,0.312640973337434
"5987.1",58,0,0.184673475677332,0.184673475677332,0.449796046122489
"5668",52,0,1.10217244487853,1.10217244487853,0.314907201958126
"9710",54,1,0.825753619435034,0.318566981508314,0.825753619435034
"7628",60,0,0.474095933840788,0.474095933840788,0.543525475491277
"2517",56,1,0.627318875711818,0.627261425833057,0.627318875711818
"5655",58,1,0.423579675015027,0.625839355448236,0.423579675015027
"8663",52,0,0.800350952289951,0.800350952289951,1.17209807172312
"7965",56,0,0.687003141901574,0.687003141901574,0.391143000294322
"1034",60,1,0.0636237134275155,-0.127339773241628,0.0636237134275155
"5016",54,0,0.41157188112357,0.41157188112357,0.756423704387756
"7903",56,1,0.90695173712078,0.471089334443074,0.90695173712078
"2392",56,0,0.126974659029752,0.126974659029752,0.448778945553108
"6019",60,1,0.543293039914857,-0.246402353205205,0.543293039914857
"7228",56,1,0.892379515993034,0.513812473577586,0.892379515993034
"249",54,0,0.682097381600958,0.682097381600958,0.681748523560955
"3097",58,1,0.7298311960232,0.139923094582319,0.7298311960232
"2328",56,0,-0.0233492622725345,-0.0233492622725345,1.01727050758037
"4858",54,0,0.403104929178107,0.403104929178107,0.996965436704848
"4569",54,1,1.17518372357876,0.665801921041735,1.17518372357876
"9274",56,1,0.676432520794484,0.628131455649647,0.676432520794484
"8571",56,0,-0.0729506782660386,-0.0729506782660386,0.869138495511719
"448",60,1,0.313059037910063,-0.0102461680628633,0.313059037910063
"2252",58,0,0.246042456825852,0.246042456825852,0.583011245522628
"3000",56,0,0.0433000407712182,0.0433000407712182,0.967505271831926
"4738",54,0,0.639409792483808,0.639409792483808,0.419981717561448
"8323",56,1,0.75563144009262,0.32096346564322,0.75563144009262
"1311",50,0,1.78747395550227,1.78747395550227,1.25379962140529
"391",52,0,0.552378325796174,0.552378325796174,1.07921915115066
"3599",52,0,0.825427613850745,0.825427613850745,0.698011932821249
"9905",60,1,0.974017965797688,-0.396542106872403,0.974017965797688
"8516",52,0,1.0318119110085,1.0318119110085,1.28857826772647
"5501",56,1,0.799347093893647,0.272936688562838,0.799347093893647
"4484",52,0,1.00496076489394,1.00496076489394,1.09383936040219
"2356",52,0,1.06450907132862,1.06450907132862,0.75001275995233
"7133",58,0,0.226857938165603,0.226857938165603,0.357980305228899
"4014",56,0,0.318879267242714,0.318879267242714,0.554081349775684
"4970",58,1,1.05968413439693,0.17568757634785,1.05968413439693
"6940",54,0,0.798637015814984,0.798637015814984,0.237794872119959
"3288",56,0,0.739593103302041,0.739593103302041,0.606560218985403
"3956",52,0,1.07456542923893,1.07456542923893,0.724107864617583
"977",50,0,1.35157458237052,1.35157458237052,0.570854629510318
"3881",52,0,0.744220270917475,0.744220270917475,1.02147530866087
"5928",56,0,0.484395431028519,0.484395431028519,0.771148845424687
"7790",58,1,0.885232581794191,0.0302203265173975,0.885232581794191
"6372",56,1,0.857918818063175,-0.0697647191724945,0.857918818063175
"5128",58,1,0.707292717581146,0.302905918627967,0.707292717581146
"274",52,0,1.20995817740653,1.20995817740653,0.650225880883096
"1416",56,0,0.251627033878049,0.251627033878049,0.494355635956431
"8932",58,0,0.54543869013679,0.54543869013679,0.361268731809754
"809",54,0,0.47944394301298,0.47944394301298,0.252751404626329
"5443",58,0,-0.195290964105187,-0.195290964105187,0.613119559227459
"6890",60,0,0.139964785460918,0.139964785460918,0.523796231108626
"647",50,0,1.13105390817655,1.13105390817655,0.941349248937593
"8887",50,0,1.08786709595911,1.08786709595911,1.37183553718786
"5246",52,0,0.781382363087493,0.781382363087493,0.883428387223362
"9775",52,0,0.656207115900478,0.656207115900478,0.315461811137462
"4979",58,1,0.117157764005402,0.244618806370007,0.117157764005402
"5065",56,0,0.554554783355412,0.554554783355412,0.670986584159215
"4597",56,1,0.252864828395724,0.603945319928861,0.252864828395724
"7099",58,1,0.280780495368809,0.247063228632861,0.280780495368809
"2215",52,0,0.517052423005909,0.517052423005909,0.778608070355434
"1400",58,1,0.637984652459411,-0.00890166281617527,0.637984652459411
"1403",60,1,0.588351220542197,-0.333028304108075,0.588351220542197
"1665",58,0,-0.332956672478582,-0.332956672478582,0.397652634135316
"8375.1",60,1,0.295518745654811,0.18839968724614,0.295518745654811
"3330",54,0,0.396606827556231,0.396606827556231,0.764162804176651
"7905",54,0,0.678990116229567,0.678990116229567,0.866754165977253
"9031",56,1,0.749734482016664,0.461763718037111,0.749734482016664
"4739",60,1,0.00767297292912256,0.0764903104610154,0.00767297292912256
"3038",50,0,0.821952638950182,0.821952638950182,1.01699544334034
"8222",54,1,0.559066753916787,0.398199572374758,0.559066753916787
"6957",52,0,0.895720098796135,0.895720098796135,0.422062917072057
"3530",58,0,-0.138662938902224,-0.138662938902224,0.289614090697247
"1671",58,1,0.264295465587878,0.42091163598956,0.264295465587878
"9851",50,0,1.47881454749767,1.47881454749767,0.593112375650062
"657",52,0,0.699798645217325,0.699798645217325,1.2499085433489
"8896",56,0,0.286247784522935,0.286247784522935,0.620729657930664
"5344",50,0,0.680725715405317,0.680725715405317,1.14293754457895
"444",56,0,0.335283750274347,0.335283750274347,0.561588826841933
"1777",52,1,1.03238770093917,1.61198815570648,1.03238770093917
"7934",58,0,0.00552199987548815,0.00552199987548815,-0.145363714270022
"9637.1",56,0,0.47848803731086,0.47848803731086,0.9031516849848
"1399",54,0,0.670214295934066,0.670214295934066,0.726122103487046
"5398",52,0,0.824879488932797,0.824879488932797,0.547542804741961
"776",54,0,0.624903237441145,0.624903237441145,0.409684231126644
"853",50,0,1.12692094244909,1.12692094244909,1.0642778013245
"5370",54,1,0.244105020630414,1.06810256094433,0.244105020630414
"3936",54,1,0.534974487685177,0.477143404562137,0.534974487685177
"2820",52,0,0.665891114902849,0.665891114902849,0.9796439320554
"8131",58,1,0.654492838468799,0.116979052441947,0.654492838468799
"1402",56,1,0.289229220057412,0.250700763345921,0.289229220057412
"6813",52,0,1.37481907116443,1.37481907116443,0.948941122437715
"479",54,0,0.683827960812545,0.683827960812545,0.75258738033416
"6552",56,0,0.588758871186908,0.588758871186908,0.648370865647233
"4384",50,1,1.3502058618808,0.843337044869553,1.3502058618808
"1747",54,0,0.4420295332872,0.4420295332872,0.307854521829585
"9234",56,0,0.497896761802944,0.497896761802944,0.616412172886008
"820",58,0,0.435482072080889,0.435482072080889,0.335460663129041
"2645",54,1,0.699463155243821,0.916379974958727,0.699463155243821
"9831",58,0,-0.15004273898083,-0.15004273898083,0.656014489470186
"1918",60,1,0.651146569754245,0.350650893483257,0.651146569754245
"1340",52,0,0.595981084687768,0.595981084687768,0.662532591708884
"4273",50,1,0.908271101605762,0.8847199767253,0.908271101605762
"9628",56,0,0.428881639457956,0.428881639457956,0.903401127136689
"4683.1",58,0,-0.185775738630787,-0.185775738630787,0.230190332304407
"9809",54,0,0.865916900819274,0.865916900819274,0.693463938825092
"4260",54,0,0.218073057095368,0.218073057095368,0.511242406705084
"5551",54,0,0.153830744405335,0.153830744405335,1.10052289870171
"6167.1",58,1,0.220028673313463,0.428324326675673,0.220028673313463
"276",52,1,0.6342158821957,0.867410953561148,0.6342158821957
"8981",56,1,0.898206099126464,0.054705361041371,0.898206099126464
"701",60,0,0.471526774434044,0.471526774434044,0.703526321139883
"5626",54,1,0.403492243369009,0.847743702011602,0.403492243369009
"3462",50,0,0.938967797326606,0.938967797326606,0.807256728903123
"1790",60,0,0.0311236711629614,0.0311236711629614,0.392234690364816
"2276",60,0,0.576494076963866,0.576494076963866,0.314650595772868
"240",54,0,0.755593642526932,0.755593642526932,0.407183649292129
"2217",54,1,0.85217974142297,0.416106567580745,0.85217974142297
"183",58,1,1.05250917801495,0.387488354717724,1.05250917801495
"781",60,0,0.235490887702395,0.235490887702395,0.741327647103422
"965",54,0,0.277208640513217,0.277208640513217,0.458590944601074
"9366",54,0,0.706070312908842,0.706070312908842,0.2318145900106
"781.1",60,0,0.235490887702395,0.235490887702395,0.741327647103422
"7384",54,0,0.792968209111578,0.792968209111578,0.45831685321614
"2990",58,0,0.517833699307016,0.517833699307016,0.76288927094569
"8910",52,1,0.913157141892286,0.837836799540289,0.913157141892286
"3363",58,0,0.403622076407344,0.403622076407344,0.511987997313292
"9586",56,1,0.59297620484073,0.526168734729052,0.59297620484073
"854",60,0,-0.488002144694915,-0.488002144694915,0.711584089864272
"5990",50,1,0.745433326404661,1.17028755204023,0.745433326404661
"3616",56,1,0.181109007351679,0.299982622485739,0.181109007351679
"9441",58,1,1.03064599135089,-0.245118651358489,1.03064599135089
"6713",52,0,0.838746817432402,0.838746817432402,1.05945186573201
"7130",56,0,0.218627450094325,0.218627450094325,0.602757050251158
"2846",52,1,0.786796508378113,0.623887741517783,0.786796508378113
"6062",54,1,0.852633006716947,0.576634777317223,0.852633006716947
"4093",54,1,0.697142795098434,0.565018720378766,0.697142795098434
"4438",56,1,0.766631679800721,0.554038964518722,0.766631679800721
"1784",54,0,0.5022138487635,0.5022138487635,0.595447350157071
"1283",54,0,1.14271494135595,1.14271494135595,0.738953829512434
"1914",52,0,0.432653329179715,0.432653329179715,0.274949055733945
"1095",58,0,0.466835757983207,0.466835757983207,0.671991825779532
"2708",58,0,-0.094669898209278,-0.094669898209278,0.467800306562169
"1143.1",58,1,0.335560458796506,0.495650971029215,0.335560458796506
"958",52,0,0.376664054691977,0.376664054691977,0.6952750302725
"8000",58,1,0.774887390727568,0.286688372902533,0.774887390727568
"4120",50,1,1.1364430106,1.57047299323906,1.1364430106
"6705",54,0,0.457802098841815,0.457802098841815,0.794544612322946
"5613",56,0,1.0145052519042,1.0145052519042,0.611511893518523
"9695",54,1,1.35850391167375,0.0149478393811153,1.35850391167375
"194",60,0,-0.0616071960774923,-0.0616071960774923,0.448302865473944
"2544",54,0,0.53910356299525,0.53910356299525,0.747671215004648
"7490",52,0,1.2167298287299,1.2167298287299,0.581552056456828
"1550",56,0,0.32928315478938,0.32928315478938,0.798557600228694
"9188",60,0,0.301269299461883,0.301269299461883,0.717029994645422
"3144",60,0,0.216389015852796,0.216389015852796,0.142130605456805
"3620",52,1,0.442940460875177,0.701704268497505,0.442940460875177
"2377",60,1,0.549436956189138,0.280276818216227,0.549436956189138
"686",56,1,0.664826433047838,0.395063468753378,0.664826433047838
"7386",58,1,0.869260387509074,0.0679446758600145,0.869260387509074
"6289",58,0,0.135976256399893,0.135976256399893,0.533470478930498
